"wikidata_url","wikidata_qid","place_label","location"
http://www.wikidata.org/entity/Q1018688,Q1018688,Filby,Point(1.64525 52.662180555)
http://www.wikidata.org/entity/Q1018725,Q1018725,Isleornsay,Point(-5.80902 57.1457)
http://www.wikidata.org/entity/Q1018730,Q1018730,Fishguard,Point(-4.98041 51.9982)
http://www.wikidata.org/entity/Q1018733,Q1018733,Meigle,Point(-3.16417 56.5869)
http://www.wikidata.org/entity/Q1018747,Q1018747,Lochinver,Point(-5.25 58.15)
http://www.wikidata.org/entity/Q1018753,Q1018753,Kyleakin,Point(-5.73 57.27)
http://www.wikidata.org/entity/Q1018756,Q1018756,Saltcoats,Point(-4.7896 55.6352)
http://www.wikidata.org/entity/Q1018787,Q1018787,Repton,Point(-1.549 52.838)
http://www.wikidata.org/entity/Q1019180,Q1019180,Westward Ho!,Point(-4.246 51.039)
http://www.wikidata.org/entity/Q1019330,Q1019330,Port Ellen,Point(-6.188055555 55.629444444)
http://www.wikidata.org/entity/Q1020014,Q1020014,Lancing,Point(-0.319 50.832)
http://www.wikidata.org/entity/Q1020020,Q1020020,Patterdale,Point(-2.9349 54.532961111)
http://www.wikidata.org/entity/Q1020030,Q1020030,Great Chesterford,Point(0.203 52.066)
http://www.wikidata.org/entity/Q1020139,Q1020139,Henham,Point(0.25 51.933333333)
http://www.wikidata.org/entity/Q1020217,Q1020217,Minehead,Point(-3.4738 51.2038)
http://www.wikidata.org/entity/Q1020220,Q1020220,Tain,Point(-4.0567 57.8118)
http://www.wikidata.org/entity/Q1020227,Q1020227,Kippen,Point(-4.173 56.127)
http://www.wikidata.org/entity/Q1020231,Q1020231,Newport Pagnell,Point(-0.722 52.087)
http://www.wikidata.org/entity/Q1020232,Q1020232,Golspie,Point(-3.97 57.97)
http://www.wikidata.org/entity/Q1020236,Q1020236,Portlethen,Point(-2.1 57.05)
http://www.wikidata.org/entity/Q1020239,Q1020239,Garelochhead,Point(-4.83 56.081)
http://www.wikidata.org/entity/Q1020242,Q1020242,Thursby,Point(-3.05 54.842)
http://www.wikidata.org/entity/Q1020257,Q1020257,Luncarty,Point(-3.46986 56.4516)
http://www.wikidata.org/entity/Q1020260,Q1020260,Eyemouth,Point(-2.090555555 55.869444444)
http://www.wikidata.org/entity/Q1020265,Q1020265,Mauchline,Point(-4.383333333 55.416666666)
http://www.wikidata.org/entity/Q1020317,Q1020317,Port Isaac,Point(-4.8312 50.5935)
http://www.wikidata.org/entity/Q1020362,Q1020362,Hinckley,Point(-1.3725 52.5413)
http://www.wikidata.org/entity/Q1020364,Q1020364,Swanley,Point(0.18 51.4)
http://www.wikidata.org/entity/Q1020800,Q1020800,Rye,Point(0.733333333 50.95)
http://www.wikidata.org/entity/Q1020950,Q1020950,Inverkip,Point(-4.8735 55.912)
http://www.wikidata.org/entity/Q1020951,Q1020951,Ilkley,Point(-1.822 53.925)
http://www.wikidata.org/entity/Q1020958,Q1020958,Ormskirk,Point(-2.8869 53.5665)
http://www.wikidata.org/entity/Q1021164,Q1021164,Pontypool,Point(-3.041 51.703)
http://www.wikidata.org/entity/Q1021167,Q1021167,Troon,Point(-4.666666666 55.533333333)
http://www.wikidata.org/entity/Q1021170,Q1021170,Tillicoultry,Point(-3.74194 56.1533)
http://www.wikidata.org/entity/Q1021319,Q1021319,Sudbury,Point(0.72815 52.0417)
http://www.wikidata.org/entity/Q1021350,Q1021350,Woodbridge,Point(1.3179 52.0935)
http://www.wikidata.org/entity/Q1021898,Q1021898,Ingatestone,Point(0.38 51.67)
http://www.wikidata.org/entity/Q1022254,Q1022254,Quin,Point(-9.428452 52.744045)
http://www.wikidata.org/entity/Q1022259,Q1022259,Solva,Point(-5.1889 51.8744)
http://www.wikidata.org/entity/Q1022400,Q1022400,Wicquinghem,Point(1.961388888 50.575555555)
http://www.wikidata.org/entity/Q1022562,Q1022562,Wizernes,Point(2.229166666 50.711111111)
http://www.wikidata.org/entity/Q1022710,Q1022710,Saint-Inglevert,Point(1.742777777 50.875)
http://www.wikidata.org/entity/Q1022713,Q1022713,Vieil-Moutier,Point(1.913888888 50.673888888)
http://www.wikidata.org/entity/Q1022733,Q1022733,Sale,Point(-2.322 53.424)
http://www.wikidata.org/entity/Q1022739,Q1022739,Saint-Tricat,Point(1.830555555 50.893055555)
http://www.wikidata.org/entity/Q1022741,Q1022741,Widnes,Point(-2.728 53.363)
http://www.wikidata.org/entity/Q1022784,Q1022784,Wierre-Effroy,Point(1.738333333 50.778055555)
http://www.wikidata.org/entity/Q1022822,Q1022822,Saint-Martin-Choquel,Point(1.880277777 50.671388888)
http://www.wikidata.org/entity/Q1022858,Q1022858,Sorrus,Point(1.7225 50.458888888)
http://www.wikidata.org/entity/Q1022917,Q1022917,Rinxent,Point(1.738055555 50.805)
http://www.wikidata.org/entity/Q1023012,Q1023012,Surques,Point(1.915833333 50.740277777)
http://www.wikidata.org/entity/Q1023045,Q1023045,Wacquinghen,Point(1.665833333 50.7825)
http://www.wikidata.org/entity/Q1023172,Q1023172,Rumilly,Point(2.014722222 50.576666666)
http://www.wikidata.org/entity/Q1023226,Q1023226,Serques,Point(2.201111111 50.793888888)
http://www.wikidata.org/entity/Q1023291,Q1023291,Le Wast,Point(1.802222222 50.748888888)
http://www.wikidata.org/entity/Q1023297,Q1023297,Saint-Aubin,Point(1.666111111 50.456666666)
http://www.wikidata.org/entity/Q1023325,Q1023325,Zudausques,Point(2.148888888 50.749166666)
http://www.wikidata.org/entity/Q1023731,Q1023731,Stelling Minnis,Point(1.063 51.18)
http://www.wikidata.org/entity/Q1023939,Q1023939,Shap,Point(-2.676 54.529)
http://www.wikidata.org/entity/Q1023948,Q1023948,Hebden Bridge,Point(-2.009 53.742)
http://www.wikidata.org/entity/Q1024005,Q1024005,Horner's Green,Point(0.863 52.039)
http://www.wikidata.org/entity/Q1024009,Q1024009,Kersey,Point(0.917 52.05)
http://www.wikidata.org/entity/Q1024014,Q1024014,Swilland,Point(1.1965 52.1311)
http://www.wikidata.org/entity/Q1024021,Q1024021,Little Waldingfield,Point(0.804 52.071)
http://www.wikidata.org/entity/Q1024024,Q1024024,Kentmere,Point(-2.84 54.429)
http://www.wikidata.org/entity/Q1024026,Q1024026,Upsher Green,Point(0.7971 52.0587)
http://www.wikidata.org/entity/Q1024028,Q1024028,King's Meaburn,Point(-2.583 54.583)
http://www.wikidata.org/entity/Q1024030,Q1024030,Hintlesham,Point(1.05 52.05)
http://www.wikidata.org/entity/Q1024035,Q1024035,Stackyard Green,Point(0.86657 52.0757)
http://www.wikidata.org/entity/Q1024045,Q1024045,Thornton,Point(-3.004 53.871)
http://www.wikidata.org/entity/Q1024047,Q1024047,Saint-Léonard,Point(1.624166666 50.690555555)
http://www.wikidata.org/entity/Q1024106,Q1024106,Sanghen,Point(1.902777777 50.776111111)
http://www.wikidata.org/entity/Q1024226,Q1024226,Saint-Omer-Capelle,Point(2.100833333 50.939166666)
http://www.wikidata.org/entity/Q1024259,Q1024259,Rodelinghem,Point(1.928611111 50.838055555)
http://www.wikidata.org/entity/Q1024384,Q1024384,Wavrans-sur-l'Aa,Point(2.136666666 50.683055555)
http://www.wikidata.org/entity/Q1024540,Q1024540,Recques-sur-Course,Point(1.784166666 50.520833333)
http://www.wikidata.org/entity/Q1024619,Q1024619,Montcavrel,Point(1.810277777 50.515555555)
http://www.wikidata.org/entity/Q1024835,Q1024835,Lefaux,Point(1.659722222 50.542777777)
http://www.wikidata.org/entity/Q1024852,Q1024852,Nabringhen,Point(1.861944444 50.744444444)
http://www.wikidata.org/entity/Q1024885,Q1024885,Llandrindod Wells,Point(-3.385469444 52.243538888)
http://www.wikidata.org/entity/Q1024896,Q1024896,Looe,Point(-4.454 50.3535)
http://www.wikidata.org/entity/Q1024900,Q1024900,Pontypridd,Point(-3.33682 51.59672)
http://www.wikidata.org/entity/Q1024911,Q1024911,Welshpool,Point(-3.14725 52.659661111)
http://www.wikidata.org/entity/Q1024915,Q1024915,Steenkerke,Point(2.6894 51.0572)
http://www.wikidata.org/entity/Q1024924,Q1024924,Llanbedrog,Point(-4.484838888 52.85765)
http://www.wikidata.org/entity/Q1024935,Q1024935,Harlech,Point(-4.105488888 52.860438888)
http://www.wikidata.org/entity/Q1025063,Q1025063,Wylam,Point(-1.821 54.974)
http://www.wikidata.org/entity/Q1025076,Q1025076,Keswick,Point(-3.1293 54.5999)
http://www.wikidata.org/entity/Q1025095,Q1025095,Yate,Point(-2.418611111 51.540833333)
http://www.wikidata.org/entity/Q1025154,Q1025154,Merlimont,Point(1.613888888 50.455555555)
http://www.wikidata.org/entity/Q1025267,Q1025267,Longfossé,Point(1.805555555 50.651944444)
http://www.wikidata.org/entity/Q1025285,Q1025285,Neufchâtel-Hardelot,Point(1.640833333 50.618611111)
http://www.wikidata.org/entity/Q1025292,Q1025292,Ouve-Wirquin,Point(2.144722222 50.650555555)
http://www.wikidata.org/entity/Q1025367,Q1025367,Menneville,Point(1.861666666 50.674722222)
http://www.wikidata.org/entity/Q1025427,Q1025427,Maresville,Point(1.732222222 50.526111111)
http://www.wikidata.org/entity/Q1025436,Q1025436,Quilen,Point(1.927777777 50.529444444)
http://www.wikidata.org/entity/Q1025503,Q1025503,Withernsea,Point(0.0382 53.7285)
http://www.wikidata.org/entity/Q1025558,Q1025558,Louisburgh,Point(-9.8167 53.7667)
http://www.wikidata.org/entity/Q1025561,Q1025561,Raphoe,Point(-7.477913 54.835599)
http://www.wikidata.org/entity/Q1025567,Q1025567,Milltown Malbay,Point(-9.04 52.85)
http://www.wikidata.org/entity/Q1025577,Q1025577,"Milford, County Donegal",Point(-7.698498 55.087898)
http://www.wikidata.org/entity/Q1025582,Q1025582,Loughrea,Point(-8.5669 53.1969)
http://www.wikidata.org/entity/Q1025604,Q1025604,Maghera,Point(-6.6671 54.782)
http://www.wikidata.org/entity/Q1025610,Q1025610,Tullow,Point(-6.7369 52.8003)
http://www.wikidata.org/entity/Q1025706,Q1025706,Quelmes,Point(2.137222222 50.733333333)
http://www.wikidata.org/entity/Q1025719,Q1025719,Quesques,Point(1.932777777 50.703611111)
http://www.wikidata.org/entity/Q1025736,Q1025736,Longvilliers,Point(1.7275 50.543611111)
http://www.wikidata.org/entity/Q1025774,Q1025774,Q1025774,Point(-7.929726 52.379005)
http://www.wikidata.org/entity/Q1025776,Q1025776,St Agnes,Point(-5.204 50.312)
http://www.wikidata.org/entity/Q1025780,Q1025780,Polperro,Point(-4.5197 50.3311)
http://www.wikidata.org/entity/Q1025788,Q1025788,Penryn,Point(-5.107 50.169)
http://www.wikidata.org/entity/Q1025790,Q1025790,Fowey,Point(-4.633 50.334)
http://www.wikidata.org/entity/Q1025815,Q1025815,Offekerque,Point(2.018333333 50.941111111)
http://www.wikidata.org/entity/Q1025821,Q1025821,Pwllheli,Point(-4.416666666 52.883333333)
http://www.wikidata.org/entity/Q1025852,Q1025852,Leubringhen,Point(1.721388888 50.857777777)
http://www.wikidata.org/entity/Q1025877,Q1025877,Mentque-Nortbécourt,Point(2.091666666 50.770277777)
http://www.wikidata.org/entity/Q1025904,Q1025904,Ledinghem,Point(1.992222222 50.653611111)
http://www.wikidata.org/entity/Q1026036,Q1026036,Landrethun-lès-Ardres,Point(1.959444444 50.825)
http://www.wikidata.org/entity/Q1026182,Q1026182,Shepherd's Bush,Point(-0.2207 51.5042)
http://www.wikidata.org/entity/Q1026205,Q1026205,Laxey,Point(-4.40194444 54.22777778)
http://www.wikidata.org/entity/Q1026233,Q1026233,Maninghem,Point(1.939444444 50.543333333)
http://www.wikidata.org/entity/Q1026251,Q1026251,Recques-sur-Hem,Point(2.089166666 50.835)
http://www.wikidata.org/entity/Q1026273,Q1026273,Nordausques,Point(2.081666666 50.817777777)
http://www.wikidata.org/entity/Q1026304,Q1026304,Thatcham,Point(-1.2645 51.405)
http://www.wikidata.org/entity/Q1026315,Q1026315,Gretna Green,Point(-3.0625 55.006388888)
http://www.wikidata.org/entity/Q1026371,Q1026371,Kinnegad,Point(-7.108201 53.44722)
http://www.wikidata.org/entity/Q1026389,Q1026389,Oranmore,Point(-8.92 53.2683)
http://www.wikidata.org/entity/Q1026572,Q1026572,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83)
http://www.wikidata.org/entity/Q1026640,Q1026640,Wincanton,Point(-2.4102 51.0559)
http://www.wikidata.org/entity/Q1026645,Q1026645,Walsall Wood,Point(-1.9301 52.627661111)
http://www.wikidata.org/entity/Q1026648,Q1026648,Stow-on-the-Wold,Point(-1.718 51.928)
http://www.wikidata.org/entity/Q1026666,Q1026666,Lydford,Point(-4.105980555 50.645630555)
http://www.wikidata.org/entity/Q1026673,Q1026673,Ventnor,Point(-1.2084 50.5976)
http://www.wikidata.org/entity/Q1026685,Q1026685,Wellington,Point(-3.2243 50.9755)
http://www.wikidata.org/entity/Q1026775,Q1026775,Spean Bridge,Point(-4.92154 56.8912)
http://www.wikidata.org/entity/Q1026782,Q1026782,Glamis,Point(-3.00347 56.6081)
http://www.wikidata.org/entity/Q1026793,Q1026793,Rathmullan,Point(-7.533333 55.1)
http://www.wikidata.org/entity/Q1026796,Q1026796,Fintry,Point(-4.22404 56.0533)
http://www.wikidata.org/entity/Q1026799,Q1026799,Ellon,Point(-2.086 57.366)
http://www.wikidata.org/entity/Q1026871,Q1026871,Winchelsea,Point(0.7088 50.9251)
http://www.wikidata.org/entity/Q1026948,Q1026948,Nesles,Point(1.656388888 50.627222222)
http://www.wikidata.org/entity/Q1027035,Q1027035,Reagill,Point(-2.6141 54.5518)
http://www.wikidata.org/entity/Q1027039,Q1027039,Moringhem,Point(2.1275 50.763333333)
http://www.wikidata.org/entity/Q1027094,Q1027094,Polincove,Point(2.101666666 50.855833333)
http://www.wikidata.org/entity/Q1027124,Q1027124,Stoke Mandeville,Point(-0.7914 51.7861)
http://www.wikidata.org/entity/Q1027127,Q1027127,Shoreditch,Point(-0.078 51.526)
http://www.wikidata.org/entity/Q1027131,Q1027131,Normanton,Point(-1.416 53.697)
http://www.wikidata.org/entity/Q1027134,Q1027134,Newport,Point(-2.3787 52.7691)
http://www.wikidata.org/entity/Q1027137,Q1027137,Llancarfan,Point(-3.367 51.417)
http://www.wikidata.org/entity/Q1027169,Q1027169,Rebergues,Point(1.958055555 50.757222222)
http://www.wikidata.org/entity/Q1027297,Q1027297,Nort-Leulinghem,Point(2.092777777 50.8)
http://www.wikidata.org/entity/Q1027419,Q1027419,Pihen-lès-Guînes,Point(1.786666666 50.871388888)
http://www.wikidata.org/entity/Q1027439,Q1027439,Pittefaux,Point(1.683888888 50.757222222)
http://www.wikidata.org/entity/Q1027464,Q1027464,Inxent,Point(1.783333333 50.533055555)
http://www.wikidata.org/entity/Q1027659,Q1027659,Strabane,Point(-7.47 54.83)
http://www.wikidata.org/entity/Q1027679,Q1027679,Portrush,Point(-6.652219444 55.204738888)
http://www.wikidata.org/entity/Q1028480,Q1028480,Leulinghem,Point(2.164166666 50.735)
http://www.wikidata.org/entity/Q1028957,Q1028957,Offrethun,Point(1.691666666 50.784166666)
http://www.wikidata.org/entity/Q1029019,Q1029019,Lacres,Point(1.758611111 50.600555555)
http://www.wikidata.org/entity/Q1029328,Q1029328,Pihem,Point(2.213055555 50.683333333)
http://www.wikidata.org/entity/Q1029624,Q1029624,Leulinghen-Bernes,Point(1.713611111 50.832777777)
http://www.wikidata.org/entity/Q1029747,Q1029747,Licques,Point(1.936666666 50.785277777)
http://www.wikidata.org/entity/Q1029808,Q1029808,Hesdigneul-lès-Boulogne,Point(1.669444444 50.659166666)
http://www.wikidata.org/entity/Q1030129,Q1030129,Hubersent,Point(1.7275 50.581388888)
http://www.wikidata.org/entity/Q1031079,Q1031079,La Capelle-lès-Boulogne,Point(1.706944444 50.731111111)
http://www.wikidata.org/entity/Q1031443,Q1031443,Fréthun,Point(1.824722222 50.916944444)
http://www.wikidata.org/entity/Q10316900,Q10316900,Legerwood,Point(-2.66667 55.6833)
http://www.wikidata.org/entity/Q1031950,Q1031950,Enquin-sur-Baillons,Point(1.837222222 50.5725)
http://www.wikidata.org/entity/Q1031980,Q1031980,Escalles,Point(1.713888888 50.917222222)
http://www.wikidata.org/entity/Q1033190,Q1033190,Strone,Point(-4.9 55.983)
http://www.wikidata.org/entity/Q1045096,Q1045096,South Kensington,Point(-0.1769 51.4912)
http://www.wikidata.org/entity/Q1045497,Q1045497,Houlle,Point(2.172777777 50.796111111)
http://www.wikidata.org/entity/Q1045858,Q1045858,Hesdin-l'Abbé,Point(1.681111111 50.668611111)
http://www.wikidata.org/entity/Q1045907,Q1045907,Hocquinghen,Point(1.938055555 50.768611111)
http://www.wikidata.org/entity/Q1046395,Q1046395,Hervelinghen,Point(1.711666666 50.881944444)
http://www.wikidata.org/entity/Q1046475,Q1046475,Ergny,Point(1.980833333 50.583611111)
http://www.wikidata.org/entity/Q1055041,Q1055041,Hope under Dinmore,Point(-2.71706 52.1716)
http://www.wikidata.org/entity/Q1056717,Q1056717,"Louth, County Louth",Point(-6.533333333 53.95)
http://www.wikidata.org/entity/Q10570083,Q10570083,"Loxley, South Yorkshire",Point(-1.5378 53.4049)
http://www.wikidata.org/entity/Q1059072,Q1059072,Réthoville,Point(-1.357777777 49.696388888)
http://www.wikidata.org/entity/Q1059171,Q1059171,Hucqueliers,Point(1.906388888 50.568888888)
http://www.wikidata.org/entity/Q1060599,Q1060599,Équihen-Plage,Point(1.5725 50.676944444)
http://www.wikidata.org/entity/Q1060664,Q1060664,Noordpeene,Point(2.398055555 50.806111111)
http://www.wikidata.org/entity/Q1061318,Q1061318,Weem,Point(-3.88739 56.6257)
http://www.wikidata.org/entity/Q1061353,Q1061353,Varouville,Point(-1.3675 49.676388888)
http://www.wikidata.org/entity/Q10613533,Q10613533,"Outwood, West Yorkshire",Point(-1.5 53.712)
http://www.wikidata.org/entity/Q1061622,Q1061622,Théville,Point(-1.422222222 49.652222222)
http://www.wikidata.org/entity/Q1062024,Q1062024,Tonneville,Point(-1.716111111 49.643888888)
http://www.wikidata.org/entity/Q1062267,Q1062267,Sainte-Geneviève,Point(-1.312222222 49.656944444)
http://www.wikidata.org/entity/Q1062399,Q1062399,Néville-sur-Mer,Point(-1.338055555 49.691388888)
http://www.wikidata.org/entity/Q1062624,Q1062624,Nouainville,Point(-1.6825 49.623888888)
http://www.wikidata.org/entity/Q1063153,Q1063153,Montfarville,Point(-1.269722222 49.654444444)
http://www.wikidata.org/entity/Q10632053,Q10632053,Pipe Aston,Point(-2.78333333 52.33333333)
http://www.wikidata.org/entity/Q1063928,Q1063928,Killem,Point(2.562222222 50.958055555)
http://www.wikidata.org/entity/Q1064112,Q1064112,Isques,Point(1.65 50.675833333)
http://www.wikidata.org/entity/Q1064180,Q1064180,Hillingdon,Point(-0.455 51.5329)
http://www.wikidata.org/entity/Q1065388,Q1065388,Much Hadham,Point(0.072 51.854)
http://www.wikidata.org/entity/Q1066836,Q1066836,Grand-Fort-Philippe,Point(2.109166666 50.997777777)
http://www.wikidata.org/entity/Q1071442,Q1071442,Maupertus-sur-Mer,Point(-1.484444444 49.657777777)
http://www.wikidata.org/entity/Q1071474,Q1071474,Herqueville,Point(-1.8775 49.6675)
http://www.wikidata.org/entity/Q1071742,Q1071742,Équeurdreville-Hainneville,Point(-1.654722222 49.648333333)
http://www.wikidata.org/entity/Q1072019,Q1072019,Port Talbot,Point(-3.81 51.58)
http://www.wikidata.org/entity/Q10720238,Q10720238,Wilton Abbey,Point(-1.856 51.0781)
http://www.wikidata.org/entity/Q10748183,Q10748183,Newington,Point(0.6679 51.352)
http://www.wikidata.org/entity/Q1076782,Q1076782,Elmers End,Point(-0.0525 51.3971)
http://www.wikidata.org/entity/Q1077003,Q1077003,Nantwich,Point(-2.522 53.067)
http://www.wikidata.org/entity/Q1081960,Q1081960,Mountnorris,Point(-6.47459 54.2522)
http://www.wikidata.org/entity/Q1083051,Q1083051,Swanscombe,Point(0.2993 51.4491)
http://www.wikidata.org/entity/Q1083066,Q1083066,Ribchester,Point(-2.5323 53.813)
http://www.wikidata.org/entity/Q10861606,Q10861606,Hackney Central,Point(-0.059486 51.5433)
http://www.wikidata.org/entity/Q1087629,Q1087629,Jobourg,Point(-1.903888888 49.682777777)
http://www.wikidata.org/entity/Q1090113,Q1090113,Swardeston,Point(1.24985 52.578788888)
http://www.wikidata.org/entity/Q109092,Q109092,Kilkenny,Point(-7.2561 52.6477)
http://www.wikidata.org/entity/Q1091544,Q1091544,Great and Little Kimble cum Marsh,Point(-0.8051 51.7464)
http://www.wikidata.org/entity/Q10947543,Q10947543,Kilmelford,Point(-5.48028 56.265)
http://www.wikidata.org/entity/Q10967145,Q10967145,"Sudbrook, Monmouthshire",Point(-2.7157 51.5818)
http://www.wikidata.org/entity/Q10968326,Q10968326,Tafarnaubach,Point(-3.27639 51.7854)
http://www.wikidata.org/entity/Q10976239,Q10976239,Lothbeg,Point(-3.78522 58.0696)
http://www.wikidata.org/entity/Q10981262,Q10981262,Lagavulin,Point(-6.13 55.64)
http://www.wikidata.org/entity/Q10989811,Q10989811,Llanfrothen,Point(-4.04996 52.9504)
http://www.wikidata.org/entity/Q10989923,Q10989923,Llanfihangel-yng-Ngwynfa,Point(-3.36 52.73)
http://www.wikidata.org/entity/Q10990275,Q10990275,Llanfair Clydogau,Point(-4.010837 52.144625)
http://www.wikidata.org/entity/Q10999,Q10999,Tring,Point(-0.6592 51.7962)
http://www.wikidata.org/entity/Q10999508,Q10999508,Lochgair,Point(-5.33333 56.0622)
http://www.wikidata.org/entity/Q11010177,Q11010177,Kilmaine,Point(-9.1167 53.5833)
http://www.wikidata.org/entity/Q11010406,Q11010406,Rathcormack,Point(-8.5 54.3333)
http://www.wikidata.org/entity/Q11017004,Q11017004,Newbridge-on-Wye,Point(-3.442 52.214)
http://www.wikidata.org/entity/Q11020503,Q11020503,Trethomas,Point(-3.177819444 51.589430555)
http://www.wikidata.org/entity/Q11027208,Q11027208,Llanmiloe,Point(-4.53333 51.75)
http://www.wikidata.org/entity/Q11027651,Q11027651,Ormsary,Point(-5.60694 55.8928)
http://www.wikidata.org/entity/Q11029670,Q11029670,Penallt,Point(-2.69458 51.7791)
http://www.wikidata.org/entity/Q11029875,Q11029875,Llansoy,Point(-2.80635 51.7186)
http://www.wikidata.org/entity/Q11032447,Q11032447,Killadeas,Point(-7.6826 54.4341)
http://www.wikidata.org/entity/Q1103404,Q1103404,Loon-Plage,Point(2.219722222 50.994166666)
http://www.wikidata.org/entity/Q11038311,Q11038311,Woodford Bridge,Point(0.056 51.605)
http://www.wikidata.org/entity/Q11045384,Q11045384,"Newtown, Isle of Man",Point(-4.5666 54.1309)
