distance,wikidata_qid,osm_name,wikidata_url,josm_url,osm_type,score,place,location,osm_id,place_label
12.428838363351444,Q4361259,Grappenhall,http://www.wikidata.org/entity/Q4361259,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q4361259,node,51,,Point(-2.6561 53.3874),,Penketh
9.40870893338009,Q5741808,Grappenhall,http://www.wikidata.org/entity/Q5741808,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5741808,node,44,,Point(-2.5946 53.4404),,Hermitage Green
1.1931746745308698,Q546711,Wimblington,http://www.wikidata.org/entity/Q546711,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q546711,node,100,,Point(0.08 52.5),,Wimblington
4.4965147591081305,Q7619093,Wimblington,http://www.wikidata.org/entity/Q7619093,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7619093,node,54,,Point(0.101 52.4751),,Stonea
7.2910194856971415,Q7658654,Wimblington,http://www.wikidata.org/entity/Q7658654,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7658654,node,50,,Point(0.025 52.477),,Swingbrow
14.646949051194893,Q6939623,Wimblington,http://www.wikidata.org/entity/Q6939623,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q6939623,node,41,,Point(0.033 52.633),,"Murrow, Cambridgeshire"
19.455678502731047,Q3488171,Wimblington,http://www.wikidata.org/entity/Q3488171,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q3488171,node,40,,Point(0.206 52.387),,Witchford
0.0044229835022480445,Q7372088,Rowlands Castle,http://www.wikidata.org/entity/Q7372088,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7372088,node,97,,Point(-0.96006 50.8912),,Rowland's Castle
14.86713506485916,Q9344831,Rowlands Castle,http://www.wikidata.org/entity/Q9344831,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q9344831,node,60,,Point(-0.937438888 51.022861111),,Steep
13.71455543036588,Q2121394,Rowlands Castle,http://www.wikidata.org/entity/Q2121394,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2121394,node,53,,Point(-0.997061111 51.008819444),,Langrish
16.01163405973794,Q5367741,Rowlands Castle,http://www.wikidata.org/entity/Q5367741,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5367741,node,50,,Point(-0.83902 50.9701),,Elsted
6.241757679770956,Q6486528,Rowlands Castle,http://www.wikidata.org/entity/Q6486528,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q6486528,node,50,,Point(-0.980983 50.8391),,Langstone
13.735012218621433,Q5767639,South Gloucestershire,http://www.wikidata.org/entity/Q5767639,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5767639,node,95,,Point(-2.38611 51.4889),,"Hinton, South Gloucestershire"
9.825598781912127,Q7024225,South Gloucestershire,http://www.wikidata.org/entity/Q7024225,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7024225,node,95,,Point(-2.44306 51.5381),,"Nibley, South Gloucestershire"
11.617031967488032,Q7113355,South Gloucestershire,http://www.wikidata.org/entity/Q7113355,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7113355,node,95,,Point(-2.596 51.54),,"Over, South Gloucestershire"
5.695632803462598,Q11792976,South Gloucestershire,http://www.wikidata.org/entity/Q11792976,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q11792976,node,90,,Point(-2.469 51.449),,"North Common, South Gloucestershire"
2.2919567613534713,Q1247835,South Gloucestershire,http://www.wikidata.org/entity/Q1247835,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1247835,node,90,,Point(-2.505 51.46),,"Kingswood, South Gloucestershire"
